num_of_prev_attempts,weight,weighted_score,forumng_click,homepage_click,oucontent_click,resource_click,subpage_click,url_click,dataplus_click,glossary_click,oucollaborate_click,quiz_click,ouelluminate_click,sharedsubpage_click,questionnaire_click,page_click,externalquiz_click,ouwiki_click,dualpane_click,folder_click,repeatactivity_click,htmlactivity_click,code_module,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result
0,100.0,78.25,90.0,248.0,901.0,18.0,164.0,16.0,1.0,0.0,0.0,620.0,0.0,0.0,3.0,6.0,0.0,16.0,0.0,2.0,0.0,0.0,5,0,6,3,5,0,2,0,1
0,170.0,79.78823529411764,506.0,481.0,1046.0,212.0,605.0,20.0,0.0,0.0,25.0,1584.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,6,1,3,1,1
1,9.5,75.0,6.0,12.0,15.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,7,2,8,0,2,0,0
0,5.0,65.0,81.0,47.0,40.0,4.0,14.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,9,2,8,0,3,1,0
1,0.0,0.0,3.0,10.0,23.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,0,0,3,0,0
0,127.0,37.46456692913386,19.0,132.0,62.0,134.0,80.0,5.0,0.0,0.0,5.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,2,8,0,0,0,0
0,43.0,57.65116279069768,22.0,31.0,1.0,4.0,12.0,11.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,2,0,3,0,0
0,100.0,67.2,43.0,123.0,492.0,33.0,30.0,0.0,0.0,3.0,7.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,5,1,1,0,1
0,100.0,65.5,109.0,288.0,344.0,74.0,200.0,13.0,0.0,0.0,4.0,706.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5,0,11,2,0,1,1,0,1
0,0.0,68.75,15.0,115.0,188.0,62.0,41.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,6,0,0,0,0
0,100.0,83.55,1208.0,434.0,1834.0,40.0,52.0,3.0,0.0,26.0,41.0,160.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2,8,1,1,1,1
0,180.0,29.63888888888889,75.0,250.0,361.0,95.0,244.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,3,0,7,3,4,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,6,0,4,0,0
0,0.0,83.11111111111111,112.0,197.0,501.0,40.0,34.0,0.0,0.0,7.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,2,0,0,0,1
0,200.0,41.495,123.0,470.0,220.0,581.0,229.0,68.0,0.0,0.0,3.0,2733.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,1,8,1,2,0,0
1,50.0,50.5,89.0,120.0,308.0,22.0,79.0,8.0,0.0,0.0,0.0,715.0,2.0,0.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,11,2,0,0,3,1,0
2,176.0,53.83522727272727,133.0,104.0,39.0,36.0,54.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,72.0,0.0,0.0,0.0,0.0,3,1,7,3,3,0,3,0,0
0,100.0,70.77,1947.0,1008.0,70.0,62.0,492.0,121.0,0.0,0.0,0.0,319.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,2,0,1,1,0,1
0,64.0,76.546875,298.0,120.0,0.0,11.0,16.0,3.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,1,4,0,3,0,1
0,134.0,98.0,205.0,409.0,397.0,27.0,115.0,5.0,0.0,0.0,4.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,8,1,6,1,3,0,1
0,200.0,92.775,258.0,162.0,82.0,51.0,265.0,30.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,75.0,0.0,0.0,0.0,0.0,3,1,6,2,5,0,1,0,1
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,8,0,3,0,0
0,200.0,51.425,82.0,85.0,118.0,23.0,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,3,0,9,2,0,0,1,0,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2,4,1,1,1,0
0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,2,5,1,0,0,0
0,148.0,28.02027027027027,120.0,157.0,19.0,50.0,93.0,8.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,2,2,0,0,0,0
0,100.0,69.75,506.0,496.0,1006.0,106.0,421.0,32.0,0.0,1.0,12.0,912.0,0.0,0.0,10.0,7.0,0.0,34.0,3.0,7.0,0.0,0.0,5,0,3,1,4,0,1,0,1
1,25.0,87.0,355.0,234.0,366.0,10.0,118.0,12.0,0.0,0.0,0.0,427.0,0.0,0.0,3.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,5,0,0,1,5,0,3,0,0
0,10.0,82.0,0.0,47.0,139.0,7.0,6.0,1.0,0.0,0.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,8,0,1,0,0
1,70.0,84.92857142857143,0.0,11.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,3,0,1,0,0,0
0,0.0,0.0,3.0,28.0,6.0,10.0,27.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,8,2,9,1,1,0,0
1,81.0,48.20987654320987,66.0,277.0,13.0,151.0,147.0,22.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,1,1,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,2,3,0,1,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,2,1,3,0,0
0,100.0,51.7,767.0,355.0,679.0,12.0,136.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,2,3,0,3,0,1
0,100.0,91.5,3946.0,2243.0,1547.0,90.0,768.0,53.0,0.0,1.0,0.0,726.0,70.0,0.0,8.0,24.0,0.0,92.0,2.0,0.0,0.0,0.0,5,1,9,1,3,0,1,0,1
0,100.0,78.51,849.0,330.0,3.0,54.0,96.0,11.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,2,6,0,1,0,1
0,100.0,86.75,341.0,228.0,274.0,48.0,124.0,22.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,5,0,6,1,4,0,2,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,1,1,0,0,0,0
0,65.0,71.23076923076923,17.0,181.0,241.0,58.0,45.0,2.0,0.0,1.0,8.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,3,0,0
0,25.0,66.0,41.0,59.0,114.0,9.0,47.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,3,2,3,0,3,0,0
0,0.0,0.0,2.0,21.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3,2,1,0,0,0,0
0,81.0,59.75308641975309,90.0,52.0,0.0,8.0,10.0,1.0,0.0,0.0,2.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,2,1,1,2,0,0
0,200.0,76.45,209.0,255.0,81.0,93.0,384.0,29.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,70.0,0.0,0.0,0.0,0.0,3,1,4,2,0,0,1,0,1
0,0.0,0.0,1.0,67.0,9.0,119.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,11,3,1,0,1,0,0
0,100.0,87.32,805.0,401.0,944.0,6.0,25.0,44.0,0.0,0.0,1.0,206.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,4,0,10,2,5,1,1,0,1
0,100.0,56.0,789.0,555.0,2105.0,30.0,345.0,39.0,0.0,0.0,0.0,705.0,44.0,0.0,3.0,13.0,0.0,64.0,0.0,0.0,0.0,0.0,5,0,7,1,3,1,1,0,1
0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,5,0,3,0,0
0,100.0,89.25,1061.0,807.0,2248.0,27.0,314.0,50.0,20.0,0.0,14.0,535.0,0.0,0.0,6.0,26.0,0.0,46.0,12.0,2.0,0.0,0.0,5,0,8,2,9,0,1,0,1
0,2.0,80.0,17.0,34.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,3,8,0,3,0,0
0,23.0,72.82608695652173,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,2,0,1,0,0
0,37.0,68.55405405405405,86.0,50.0,58.0,19.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3,0,3,2,0,0,1,0,0
0,100.0,68.65,10.0,113.0,263.0,28.0,29.0,1.0,0.0,2.0,1.0,89.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,2,3,0,3,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12,2,8,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,7,3,6,1,1,0,0
0,72.0,76.05555555555556,68.0,103.0,240.0,12.0,12.0,12.0,0.0,0.0,4.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,3,2,2,1,1,0,1
0,0.0,86.0,29.0,91.0,64.0,17.0,21.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,8,1,0,1,0,0,0
0,200.0,86.0125,334.0,298.0,33.0,63.0,185.0,64.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,22.0,99.0,0.0,0.0,0.0,0.0,3,1,1,2,7,1,1,0,1
0,100.0,66.0,318.0,435.0,1276.0,47.0,331.0,41.0,0.0,0.0,0.0,828.0,10.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5,0,6,3,4,0,1,0,0
0,0.0,86.625,416.0,197.0,330.0,42.0,23.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,8,0,0,0,1
0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,1,2,0,1,0,0
0,100.0,86.6,121.0,320.0,892.0,9.0,14.0,27.0,0.0,0.0,2.0,187.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,4,0,1,1,5,0,1,0,1
0,10.0,76.0,151.0,53.0,243.0,6.0,27.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,2,8,1,3,0,0
0,82.0,76.8170731707317,7326.0,1133.0,5.0,51.0,177.0,43.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,7,0,3,0,1
0,0.0,85.66666666666667,11.0,53.0,395.0,15.0,34.0,0.0,0.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,12,2,4,0,0,0,0
0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,1,4,0,3,0,0
0,175.0,69.74285714285715,663.0,572.0,377.0,119.0,410.0,73.0,0.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3,0,7,1,6,1,1,0,1
0,200.0,71.915,109.0,226.0,509.0,75.0,131.0,3.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,9,1,6,0,1,0,1
0,81.0,75.8395061728395,364.0,106.0,6.0,21.0,11.0,4.0,0.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,2,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,1,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,12,2,3,0,1,0,0
0,100.0,71.0,192.0,378.0,502.0,14.0,103.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,2,1,3,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,12,3,0,1,2,0,0
0,25.0,91.0,696.0,247.0,502.0,35.0,236.0,27.0,0.0,0.0,15.0,459.0,0.0,0.0,10.0,6.0,0.0,48.0,20.0,0.0,0.0,0.0,5,0,1,1,1,1,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,3,0,0
0,0.0,0.0,161.0,64.0,84.0,3.0,32.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,5,0,6,3,0,1,1,0,0
0,82.0,74.54878048780488,1473.0,519.0,1.0,27.0,43.0,4.0,0.0,0.0,0.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,0,3,0,1
0,64.0,38.0625,117.0,89.0,1.0,5.0,12.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,2,0,0,1,0,0
3,0.0,100.0,117.0,51.0,28.0,11.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,2,0,0,3,0,0
0,11.0,30.181818181818183,25.0,55.0,5.0,7.0,25.0,4.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,3,3,1,1,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,2,7,0,1,1,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,3,1,1,0,0
0,125.0,94.0,187.0,235.0,1.0,48.0,183.0,6.0,0.0,0.0,0.0,2034.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,2,0,1,0,1
0,0.0,0.0,14.0,5.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,6,0,1,1,0
1,75.0,49.0,992.0,415.0,942.0,76.0,270.0,26.0,0.0,0.0,0.0,365.0,50.0,0.0,12.0,20.0,0.0,7.0,2.0,0.0,0.0,0.0,5,0,0,1,6,0,1,0,0
0,0.0,0.0,53.0,58.0,30.0,13.0,25.0,4.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,6,1,2,0,0
0,0.0,0.0,2.0,3.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,7,1,1,0,0
0,100.0,61.0,125.0,145.0,426.0,29.0,114.0,18.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,1,5,0,1,0,0
0,0.0,0.0,0.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,2,4,0,1,0,0
0,0.0,55.0,2.0,29.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,11,1,4,1,0,1,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,0,0,2,0,0
0,10.0,85.0,1461.0,602.0,833.0,12.0,87.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3,9,1,4,0,0
0,100.0,77.68,354.0,219.0,12.0,58.0,31.0,5.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6,1,4,1,1,0,1
0,100.0,44.5,36.0,47.0,49.0,17.0,69.0,0.0,0.0,0.0,6.0,393.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5,0,1,2,3,0,3,0,0
0,100.0,84.25,386.0,229.0,536.0,18.0,160.0,13.0,0.0,0.0,3.0,745.0,0.0,0.0,3.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,5,0,2,2,8,0,1,0,1
0,100.0,79.15,422.0,197.0,22.0,21.0,28.0,20.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2,9,1,1,0,1
0,175.0,57.57142857142857,230.0,334.0,226.0,42.0,162.0,14.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3,1,10,2,0,0,3,1,1
0,37.5,48.0,8.0,43.0,158.0,23.0,43.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,11,2,8,0,1,0,0
0,75.0,60.0,93.0,189.0,896.0,17.0,185.0,12.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,5,0,5,1,0,0,1,0,1
0,0.0,75.77777777777777,71.0,67.0,76.0,8.0,23.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,9,1,6,1,0,0,1
1,100.0,61.5,225.0,385.0,1104.0,25.0,221.0,17.0,0.0,46.0,0.0,792.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,3,1,1,0,3,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,8,2,9,0,3,0,0
0,180.0,62.11111111111112,205.0,197.0,202.0,41.0,208.0,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,0.0,0.0,0.0,0.0,3,0,1,1,1,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,1,0,1,3,0,0
0,60.0,37.25,142.0,99.0,55.0,45.0,20.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,3,0,9,1,6,0,1,0,0
0,22.5,91.33333333333331,94.0,123.0,147.0,20.0,75.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,0.0,0.0,0.0,0.0,3,0,11,2,3,0,1,0,0
0,10.0,41.0,21.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,12,1,0,1,1,0,0
0,62.5,74.4,17.0,50.0,87.0,6.0,36.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,10,2,6,0,3,0,0
0,50.0,42.8,87.0,74.0,61.0,14.0,64.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,3,1,0,3,0,0
0,5.0,87.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,3,5,1,1,0,0
0,99.0,85.43434343434343,960.0,181.0,17.0,33.0,34.0,10.0,0.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,2,1,0,1,0,1
0,5.0,45.0,98.0,73.0,101.0,4.0,12.0,3.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,10,1,1,1,2,1,0
0,200.0,76.3375,31.0,137.0,102.0,45.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,3,0,1,2,8,0,1,0,1
0,100.0,97.25,1186.0,448.0,1552.0,90.0,384.0,36.0,13.0,0.0,9.0,761.0,0.0,0.0,24.0,27.0,0.0,32.0,14.0,2.0,0.0,0.0,5,0,2,1,0,0,2,0,1
0,200.0,87.7,727.0,615.0,126.0,160.0,593.0,85.0,0.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,26.0,111.0,0.0,0.0,0.0,0.0,3,1,6,2,2,1,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,2,0,2,0,0
1,100.0,93.0,646.0,582.0,3229.0,56.0,744.0,70.0,7.0,0.0,0.0,1012.0,67.0,0.0,20.0,25.0,0.0,72.0,21.0,0.0,0.0,0.0,5,0,2,4,0,1,3,0,1
0,25.0,62.92,21.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,8,0,1,0,0
0,17.0,60.64705882352941,0.0,34.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,9,2,6,0,0,0,0
0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,1,4,0,1,0,0
0,100.0,58.72,9053.0,2656.0,119.0,78.0,159.0,165.0,0.0,20.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2,2,0,3,0,1
0,0.0,65.28571428571429,4.0,44.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,12,1,0,0,0,0,0
0,0.0,55.0,0.0,17.0,5.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,1,3,0,0,1,0
0,50.0,72.1,703.0,451.0,51.0,63.0,105.0,34.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,4,1,1,0,0
1,25.5,58.50980392156863,83.0,120.0,30.0,46.0,87.0,52.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,3,0,0,1,6,0,1,0,0
0,100.0,70.88,41.0,66.0,43.0,16.0,30.0,5.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,1,0,1,0,1
